index,t,n,dn,rates
1,102.5250000000062,14,-2.0,0.07999999999998181
6,115.02500000000904,12,-2.0,0.05714285714284424
13,132.525000000013,10,-2.0,0.044444444444434336
22,155.0250000000181,8,-2.0,0.02105263157894258
41,202.5250000000289,6,-2.0,0.010526315789476519
79,297.52500000000333,4,2.0,0.02500000000002277
95,337.5249999999669,6,-2.0,0.009523809523818191
137,442.52499999987134,4,1.0,0.40000000000034563
138,445.0249999998692,5,1.0,0.4000000000003729
139,447.52499999986685,6,1.0,0.4000000000003547
140,450.02499999986463,7,1.0,0.1333333333334546
143,457.5249999998578,8,-2.0,0.010810810810820649
180,550.0249999997736,6,-2.0,0.01818181818183472
202,605.0249999997236,4,-2.0,0.004123711340209936
299,847.524999999503,2,2.0,0.01600000000001455
324,910.0249999994462,4,1.0,0.4000000000003638
325,912.5249999994439,5,1.0,0.2000000000001819
327,917.5249999994394,6,-2.0,0.030769230769258752
340,950.0249999994098,4,-2.0,0.057142857142908746
347,967.524999999394,2,2.0,0.009523809523798192
389,1072.524999999519,4,2.0,0.02857142857132463
403,1107.5249999996463,6,-2.0,0.023529411764620155
420,1150.0249999998011,4,2.0,0.024999999999909192
436,1190.0249999999464,6,1.0,0.3999999999985448
437,1192.5249999999555,7,-1.0,0.13333333333284828
440,1200.0249999999828,6,-2.0,0.02105263157887088
459,1247.5250000001554,4,1.0,0.39999999999850844
460,1250.0250000001647,5,-1.0,0.02105263157887078
479,1297.5250000003375,4,-2.0,0.0013840830449776637
768,2020.025000002966,2,2.0,0.004444444444428276
858,2245.0250000037845,4,2.0,0.09999999999963166
862,2255.0250000038213,6,-2.0,0.06666666666642615
868,2270.0250000038754,4,-2.0,0.002453987730052422
1031,2677.525000005358,2,2.0,0.022222222222141378
1049,2722.5250000055216,4,-2.0,0.0021390374331472983
1236,3190.0250000072224,2,1.0,0.13333333333284828
1239,3197.5250000072497,3,-1.0,0.004166666666651501
1335,3437.5250000081232,2,-2.0,39.99999999985448
1336,3437.5500000081233,0,,
